Year,Planting_Dates,Harvesting_Dates,State,State_ANSI,Ag_District,Ag_District_Code,County,County_ANSI,Commodity,ACRES_PLANTED,ACRES_HARVESTED
2016,01-Sep,29-Jul,COLORADO,8,SOUTHEAST,90,LAS ANIMAS,71,WHEAT,"3,500","2,600"
2016,01-Sep,29-Jul,COLORADO,8,SOUTHEAST,90,PROWERS,99,WHEAT,"134,500","126,500"
2016,12-Oct,27-Jun,GEORGIA,13,CENTRAL,50,BLECKLEY,23,WHEAT,"6,200","1,900"
2016,12-Oct,27-Jun,GEORGIA,13,CENTRAL,50,LAURENS,175,WHEAT,"5,600","4,200"
2016,12-Oct,27-Jun,GEORGIA,13,CENTRAL,50,MONROE,207,WHEAT,"1,900","1,100"
2016,12-Oct,27-Jun,GEORGIA,13,CENTRAL,50,MORGAN,211,WHEAT,"2,300","2,200"
2016,12-Oct,27-Jun,GEORGIA,13,CENTRAL,50,PEACH,225,WHEAT,"3,300","3,100"
2016,12-Oct,27-Jun,GEORGIA,13,EAST CENTRAL,60,BURKE,33,WHEAT,"2,000","1,450"
2016,12-Oct,27-Jun,GEORGIA,13,EAST CENTRAL,60,EMANUEL,107,WHEAT,"2,400",900
2016,12-Oct,27-Jun,GEORGIA,13,EAST CENTRAL,60,JEFFERSON,163,WHEAT,"5,900","4,300"
2016,12-Oct,27-Jun,GEORGIA,13,EAST CENTRAL,60,SCREVEN,251,WHEAT,"2,000","1,100"
2016,12-Oct,27-Jun,GEORGIA,13,NORTHEAST,30,ELBERT,105,WHEAT,"1,200","1,000"
2016,12-Oct,27-Jun,GEORGIA,13,NORTHEAST,30,HART,147,WHEAT,"2,800","2,200"
2016,12-Oct,27-Jun,GEORGIA,13,NORTHEAST,30,MADISON,195,WHEAT,"1,700","1,150"
2016,12-Oct,27-Jun,GEORGIA,13,SOUTH CENTRAL,80,TIFT,277,WHEAT,"1,700",400
2016,12-Oct,27-Jun,GEORGIA,13,SOUTHWEST,70,EARLY,99,WHEAT,"3,800","3,000"
2016,12-Oct,27-Jun,GEORGIA,13,SOUTHWEST,70,RANDOLPH,243,WHEAT,"5,500","5,500"
2016,12-Oct,27-Jun,GEORGIA,13,WEST CENTRAL,40,COWETA,77,WHEAT,"1,000",800
2016,08-Sep,14-Sep,IDAHO,16,EAST,90,BANNOCK,5,WHEAT,"19,800","19,300"
2016,08-Sep,14-Sep,IDAHO,16,EAST,90,BINGHAM,11,WHEAT,"86,200","80,500"
2016,08-Sep,14-Sep,IDAHO,16,EAST,90,BONNEVILLE,19,WHEAT,"18,700","17,800"
2016,08-Sep,14-Sep,IDAHO,16,EAST,90,CARIBOU,29,WHEAT,"23,000","21,200"
2016,08-Sep,14-Sep,IDAHO,16,EAST,90,ONEIDA,71,WHEAT,"29,500","26,800"
2016,08-Sep,14-Sep,IDAHO,16,EAST,90,POWER,77,WHEAT,"72,000","67,500"
2016,08-Sep,14-Sep,IDAHO,16,NORTH,10,BENEWAH,9,WHEAT,"27,000","25,000"
2016,08-Sep,14-Sep,IDAHO,16,NORTH,10,BOUNDARY,21,WHEAT,"9,900","9,400"
2016,08-Sep,14-Sep,IDAHO,16,NORTH,10,IDAHO,49,WHEAT,"63,100","60,100"
2016,08-Sep,14-Sep,IDAHO,16,NORTH,10,LATAH,57,WHEAT,"69,000","64,000"
2016,08-Sep,14-Sep,IDAHO,16,NORTH,10,LEWIS,61,WHEAT,"70,000","65,000"
2016,08-Sep,14-Sep,IDAHO,16,NORTH,10,NEZ PERCE,69,WHEAT,"80,600","74,600"
2016,08-Sep,14-Sep,IDAHO,16,SOUTH CENTRAL,80,JEROME,53,WHEAT,"7,100","7,000"
2016,08-Sep,14-Sep,IDAHO,16,SOUTH CENTRAL,80,LINCOLN,63,WHEAT,"4,400","4,300"
2016,08-Sep,14-Sep,IDAHO,16,SOUTH CENTRAL,80,TWIN FALLS,83,WHEAT,"18,900","17,900"
2016,08-Sep,14-Sep,IDAHO,16,SOUTHWEST,70,ADA,1,WHEAT,"4,100","3,800"
2016,08-Sep,14-Sep,IDAHO,16,SOUTHWEST,70,CANYON,27,WHEAT,"20,100","19,800"
2016,08-Sep,14-Sep,IDAHO,16,SOUTHWEST,70,ELMORE,39,WHEAT,"14,400","10,700"
2016,08-Sep,14-Sep,IDAHO,16,SOUTHWEST,70,OWYHEE,73,WHEAT,"9,500","9,200"
2016,08-Sep,14-Sep,IDAHO,16,SOUTHWEST,70,PAYETTE,75,WHEAT,"3,000","3,000"
2016,08-Sep,14-Sep,IDAHO,16,SOUTHWEST,70,WASHINGTON,87,WHEAT,"4,400","4,000"
2016,28-Sep,19-Jul,ILLINOIS,17,CENTRAL,40,MACON,115,WHEAT,600,550
2016,28-Sep,19-Jul,ILLINOIS,17,CENTRAL,40,MASON,125,WHEAT,"2,200","1,800"
2016,28-Sep,19-Jul,ILLINOIS,17,CENTRAL,40,MCLEAN,113,WHEAT,"1,300","1,250"
2016,28-Sep,19-Jul,ILLINOIS,17,CENTRAL,40,STARK,175,WHEAT,500,470
2016,28-Sep,19-Jul,ILLINOIS,17,CENTRAL,40,TAZEWELL,179,WHEAT,"2,500","2,200"
2016,28-Sep,19-Jul,ILLINOIS,17,CENTRAL,40,WOODFORD,203,WHEAT,"2,200","2,100"
2016,28-Sep,19-Jul,ILLINOIS,17,EAST,50,CHAMPAIGN,19,WHEAT,"2,200","2,150"
2016,28-Sep,19-Jul,ILLINOIS,17,EAST,50,IROQUOIS,75,WHEAT,"5,900","4,300"
2016,28-Sep,19-Jul,ILLINOIS,17,EAST,50,KANKAKEE,91,WHEAT,"4,500","4,400"
2016,28-Sep,19-Jul,ILLINOIS,17,EAST,50,LIVINGSTON,105,WHEAT,"5,800","5,650"
2016,28-Sep,19-Jul,ILLINOIS,17,EAST,50,PIATT,147,WHEAT,"1,100","1,050"
2016,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,CLARK,23,WHEAT,"3,800","3,550"
2016,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,CLAY,25,WHEAT,"10,800","9,800"
2016,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,CRAWFORD,33,WHEAT,"4,900","4,600"
2016,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,CUMBERLAND,35,WHEAT,"1,400","1,300"
2016,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,DOUGLAS,41,WHEAT,"1,000",900
2016,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,EFFINGHAM,49,WHEAT,"5,500","5,400"
2016,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,JASPER,79,WHEAT,"5,500","5,400"
2016,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,LAWRENCE,101,WHEAT,"7,100","6,400"
2016,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,MARION,121,WHEAT,"14,400","13,300"
2016,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,RICHLAND,159,WHEAT,"9,500","8,700"
2016,28-Sep,19-Jul,ILLINOIS,17,EAST SOUTHEAST,70,SHELBY,173,WHEAT,"5,300","4,300"
2016,28-Sep,19-Jul,ILLINOIS,17,NORTHEAST,20,BOONE,7,WHEAT,"1,500","1,300"
2016,28-Sep,19-Jul,ILLINOIS,17,NORTHEAST,20,DE KALB,37,WHEAT,"3,500","3,250"
2016,28-Sep,19-Jul,ILLINOIS,17,NORTHEAST,20,KANE,89,WHEAT,"1,700","1,500"
2016,28-Sep,19-Jul,ILLINOIS,17,NORTHEAST,20,LAKE,97,WHEAT,"1,100","1,000"
2016,28-Sep,19-Jul,ILLINOIS,17,NORTHEAST,20,MCHENRY,111,WHEAT,"2,900","2,800"
2016,28-Sep,19-Jul,ILLINOIS,17,NORTHWEST,10,CARROLL,15,WHEAT,"1,600","1,500"
2016,28-Sep,19-Jul,ILLINOIS,17,NORTHWEST,10,HENRY,73,WHEAT,"1,000",950
2016,28-Sep,19-Jul,ILLINOIS,17,NORTHWEST,10,JO DAVIESS,85,WHEAT,"1,500","1,000"
2016,28-Sep,19-Jul,ILLINOIS,17,NORTHWEST,10,LEE,103,WHEAT,"1,100",900
2016,28-Sep,19-Jul,ILLINOIS,17,NORTHWEST,10,OGLE,141,WHEAT,"2,700","2,600"
2016,28-Sep,19-Jul,ILLINOIS,17,NORTHWEST,10,PUTNAM,155,WHEAT,600,500
2016,28-Sep,19-Jul,ILLINOIS,17,NORTHWEST,10,STEPHENSON,177,WHEAT,"2,600","2,500"
2016,28-Sep,19-Jul,ILLINOIS,17,NORTHWEST,10,WINNEBAGO,201,WHEAT,"2,500","2,400"
2016,28-Sep,19-Jul,ILLINOIS,17,SOUTHEAST,90,EDWARDS,47,WHEAT,"4,500","4,200"
2016,28-Sep,19-Jul,ILLINOIS,17,SOUTHEAST,90,FRANKLIN,55,WHEAT,"13,600","12,800"
2016,28-Sep,19-Jul,ILLINOIS,17,SOUTHEAST,90,GALLATIN,59,WHEAT,"4,700","4,400"
2016,28-Sep,19-Jul,ILLINOIS,17,SOUTHEAST,90,MASSAC,127,WHEAT,"4,100","3,000"
2016,28-Sep,19-Jul,ILLINOIS,17,SOUTHEAST,90,SALINE,165,WHEAT,"1,300","1,100"
2016,28-Sep,19-Jul,ILLINOIS,17,SOUTHEAST,90,WABASH,185,WHEAT,"3,000","2,800"
2016,28-Sep,19-Jul,ILLINOIS,17,SOUTHEAST,90,WHITE,193,WHEAT,"10,200","10,100"
2016,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,ALEXANDER,3,WHEAT,"1,700","1,570"
2016,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,CLINTON,27,WHEAT,"25,400","22,800"
2016,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,MONROE,133,WHEAT,"23,800","21,800"
2016,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,PULASKI,153,WHEAT,"3,400","2,750"
2016,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,RANDOLPH,157,WHEAT,"27,500","25,100"
2016,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,ST CLAIR,163,WHEAT,"16,900","15,400"
2016,28-Sep,19-Jul,ILLINOIS,17,SOUTHWEST,80,WASHINGTON,189,WHEAT,"44,600","40,000"
2016,28-Sep,19-Jul,ILLINOIS,17,WEST,30,ADAMS,1,WHEAT,"5,600","5,300"
2016,28-Sep,19-Jul,ILLINOIS,17,WEST,30,KNOX,95,WHEAT,600,350
2016,28-Sep,19-Jul,ILLINOIS,17,WEST,30,MCDONOUGH,109,WHEAT,500,450
2016,28-Sep,19-Jul,ILLINOIS,17,WEST,30,SCHUYLER,169,WHEAT,"1,100","1,000"
2016,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,CALHOUN,13,WHEAT,"1,500","1,500"
2016,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,CASS,17,WHEAT,"1,300","1,300"
2016,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,CHRISTIAN,21,WHEAT,"1,200",900
2016,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,GREENE,61,WHEAT,"2,000","1,950"
2016,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,JERSEY,83,WHEAT,"2,100","2,050"
2016,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,MADISON,119,WHEAT,"14,100","13,900"
2016,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,MORGAN,137,WHEAT,"1,500","1,450"
2016,28-Sep,19-Jul,ILLINOIS,17,WEST SOUTHWEST,60,PIKE,149,WHEAT,"2,500","2,450"
2016,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,BARTHOLOMEW,5,WHEAT,"8,500","7,850"
2016,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,BOONE,11,WHEAT,"2,800","2,800"
2016,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,DECATUR,31,WHEAT,"5,800","4,860"
2016,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,GRANT,53,WHEAT,"3,000","2,650"
2016,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,HAMILTON,57,WHEAT,"2,000","1,800"
2016,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,HANCOCK,59,WHEAT,"2,800","2,600"
2016,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,HOWARD,67,WHEAT,"2,100","1,700"
2016,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,JOHNSON,81,WHEAT,"3,200","2,900"
2016,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,MADISON,95,WHEAT,"1,900","1,060"
2016,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,MORGAN,109,WHEAT,500,400
2016,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,RUSH,139,WHEAT,"4,300","3,900"
2016,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,SHELBY,145,WHEAT,"5,200","4,600"
2016,25-Sep,25-Jul,INDIANA,18,CENTRAL,50,TIPTON,159,WHEAT,"1,800","1,330"
2016,25-Sep,25-Jul,INDIANA,18,EAST CENTRAL,60,BLACKFORD,9,WHEAT,"2,800","2,640"
2016,25-Sep,25-Jul,INDIANA,18,EAST CENTRAL,60,FAYETTE,41,WHEAT,"2,500","2,080"
2016,25-Sep,25-Jul,INDIANA,18,EAST CENTRAL,60,HENRY,65,WHEAT,"3,900","3,900"
2016,25-Sep,25-Jul,INDIANA,18,EAST CENTRAL,60,JAY,75,WHEAT,"9,600","8,450"
2016,25-Sep,25-Jul,INDIANA,18,EAST CENTRAL,60,RANDOLPH,135,WHEAT,"5,300","4,800"
2016,25-Sep,25-Jul,INDIANA,18,EAST CENTRAL,60,WAYNE,177,WHEAT,"2,900","2,600"
2016,25-Sep,25-Jul,INDIANA,18,NORTH CENTRAL,20,CASS,17,WHEAT,"3,100","2,500"
2016,25-Sep,25-Jul,INDIANA,18,NORTH CENTRAL,20,ELKHART,39,WHEAT,"2,300","1,800"
2016,25-Sep,25-Jul,INDIANA,18,NORTH CENTRAL,20,FULTON,49,WHEAT,"2,300","1,900"
2016,25-Sep,25-Jul,INDIANA,18,NORTH CENTRAL,20,KOSCIUSKO,85,WHEAT,"4,500","4,300"
2016,25-Sep,25-Jul,INDIANA,18,NORTH CENTRAL,20,MARSHALL,99,WHEAT,"3,100","2,200"
2016,25-Sep,25-Jul,INDIANA,18,NORTH CENTRAL,20,MIAMI,103,WHEAT,"4,600","4,500"
2016,25-Sep,25-Jul,INDIANA,18,NORTH CENTRAL,20,WABASH,169,WHEAT,"5,000","4,800"
2016,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,ADAMS,1,WHEAT,"9,000","7,600"
2016,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,ALLEN,3,WHEAT,"11,900","9,600"
2016,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,DE KALB,33,WHEAT,"11,200","10,400"
2016,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,LAGRANGE,87,WHEAT,"1,600","1,500"
2016,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,NOBLE,113,WHEAT,"3,400","2,600"
2016,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,WELLS,179,WHEAT,"4,200","3,900"
2016,25-Sep,25-Jul,INDIANA,18,NORTHEAST,30,WHITLEY,183,WHEAT,"6,900","6,600"
2016,25-Sep,25-Jul,INDIANA,18,NORTHWEST,10,LA PORTE,91,WHEAT,"6,100","3,620"
2016,25-Sep,25-Jul,INDIANA,18,NORTHWEST,10,PORTER,127,WHEAT,"2,000","1,860"
2016,25-Sep,25-Jul,INDIANA,18,NORTHWEST,10,WHITE,181,WHEAT,"3,400","3,320"
2016,25-Sep,25-Jul,INDIANA,18,SOUTH CENTRAL,80,FLOYD,43,WHEAT,600,100
2016,25-Sep,25-Jul,INDIANA,18,SOUTH CENTRAL,80,HARRISON,61,WHEAT,"3,100","1,450"
2016,25-Sep,25-Jul,INDIANA,18,SOUTH CENTRAL,80,WASHINGTON,175,WHEAT,"2,300",730
2016,25-Sep,25-Jul,INDIANA,18,SOUTHEAST,90,FRANKLIN,47,WHEAT,"2,200","2,050"
2016,25-Sep,25-Jul,INDIANA,18,SOUTHEAST,90,JENNINGS,79,WHEAT,"4,200","3,900"
2016,25-Sep,25-Jul,INDIANA,18,SOUTHEAST,90,RIPLEY,137,WHEAT,"3,200","2,430"
2016,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,DAVIESS,27,WHEAT,"1,900","1,140"
2016,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,DUBOIS,37,WHEAT,"5,100","3,400"
2016,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,GIBSON,51,WHEAT,"17,400","15,800"
2016,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,GREENE,55,WHEAT,"1,000",940
2016,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,POSEY,129,WHEAT,"19,300","17,600"
2016,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,SPENCER,147,WHEAT,"1,800","1,000"
2016,25-Sep,25-Jul,INDIANA,18,SOUTHWEST,70,WARRICK,173,WHEAT,"5,000","3,700"
2016,25-Sep,25-Jul,INDIANA,18,WEST CENTRAL,40,CLAY,21,WHEAT,"1,300","1,300"
2016,25-Sep,25-Jul,INDIANA,18,WEST CENTRAL,40,MONTGOMERY,107,WHEAT,"3,200","3,000"
2016,25-Sep,25-Jul,INDIANA,18,WEST CENTRAL,40,OWEN,119,WHEAT,"1,400","1,110"
2016,25-Sep,25-Jul,INDIANA,18,WEST CENTRAL,40,PARKE,121,WHEAT,"2,000","1,200"
2016,25-Sep,25-Jul,INDIANA,18,WEST CENTRAL,40,TIPPECANOE,157,WHEAT,"3,900","2,700"
2016,25-Sep,25-Jul,INDIANA,18,WEST CENTRAL,40,VIGO,167,WHEAT,"1,700","1,600"
2016,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,BARTON,9,WHEAT,"150,400","146,360"
2016,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,DICKINSON,41,WHEAT,"137,100","132,300"
2016,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,ELLIS,51,WHEAT,"94,900","91,400"
2016,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,LINCOLN,105,WHEAT,"94,200","91,900"
2016,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,MARION,115,WHEAT,"126,900","122,100"
2016,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,MCPHERSON,113,WHEAT,"206,400","200,840"
2016,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,RICE,159,WHEAT,"153,100","146,650"
2016,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,RUSSELL,167,WHEAT,"73,000","70,600"
2016,10-Sep,15-Jul,KANSAS,20,CENTRAL,50,SALINE,169,WHEAT,"121,400","115,980"
2016,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,ANDERSON,3,WHEAT,"12,100","11,800"
2016,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,CHASE,17,WHEAT,"10,000","9,690"
2016,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,FRANKLIN,59,WHEAT,"9,400","8,440"
2016,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,GEARY,61,WHEAT,"9,900","9,660"
2016,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,JOHNSON,91,WHEAT,"2,300","2,140"
2016,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,LINN,107,WHEAT,"9,700","9,250"
2016,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,LYON,111,WHEAT,"11,800","11,200"
2016,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,MIAMI,121,WHEAT,"7,200","6,690"
2016,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,MORRIS,127,WHEAT,"27,000","26,300"
2016,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,OSAGE,139,WHEAT,"8,600","8,390"
2016,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,SHAWNEE,177,WHEAT,"3,900","3,800"
2016,10-Sep,15-Jul,KANSAS,20,EAST CENTRAL,80,WABAUNSEE,197,WHEAT,"3,900","3,810"
2016,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,CLAY,27,WHEAT,"70,300","68,600"
2016,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,JEWELL,89,WHEAT,"105,100","102,300"
2016,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,MITCHELL,123,WHEAT,"148,300","141,250"
2016,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,OSBORNE,141,WHEAT,"105,100","100,400"
2016,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,OTTAWA,143,WHEAT,"93,200","91,000"
2016,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,PHILLIPS,147,WHEAT,"84,400","81,900"
2016,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,REPUBLIC,157,WHEAT,"56,600","55,200"
2016,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,ROOKS,163,WHEAT,"92,300","90,100"
2016,10-Sep,15-Jul,KANSAS,20,NORTH CENTRAL,40,SMITH,183,WHEAT,"113,200","110,500"
2016,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,BROWN,13,WHEAT,"2,300","2,040"
2016,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,JACKSON,85,WHEAT,"3,600","3,500"
2016,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,JEFFERSON,87,WHEAT,"2,500","2,310"
2016,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,LEAVENWORTH,103,WHEAT,"2,300","2,240"
2016,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,MARSHALL,117,WHEAT,"27,300","26,300"
2016,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,NEMAHA,131,WHEAT,"7,000","6,730"
2016,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,POTTAWATOMIE,149,WHEAT,"4,500","4,220"
2016,10-Sep,15-Jul,KANSAS,20,NORTHEAST,70,RILEY,161,WHEAT,"12,800","12,200"
2016,10-Sep,15-Jul,KANSAS,20,NORTHWEST,10,DECATUR,39,WHEAT,"100,800","98,280"
2016,10-Sep,15-Jul,KANSAS,20,NORTHWEST,10,RAWLINS,153,WHEAT,"137,000","131,080"
2016,10-Sep,15-Jul,KANSAS,20,NORTHWEST,10,SHERIDAN,179,WHEAT,"91,000","88,920"
2016,10-Sep,15-Jul,KANSAS,20,NORTHWEST,10,SHERMAN,181,WHEAT,"159,400","154,400"
2016,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,COMANCHE,33,WHEAT,"44,900","42,400"
2016,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,HARPER,77,WHEAT,"226,800","213,290"
2016,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,HARVEY,79,WHEAT,"104,600","101,860"
2016,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,KINGMAN,95,WHEAT,"189,200","183,850"
2016,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,KIOWA,97,WHEAT,"73,000","69,680"
2016,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,PAWNEE,145,WHEAT,"134,200","130,400"
2016,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,RENO,155,WHEAT,"209,700","203,700"
2016,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,SEDGWICK,173,WHEAT,"166,300","162,250"
2016,10-Sep,15-Jul,KANSAS,20,SOUTH CENTRAL,60,SUMNER,191,WHEAT,"357,700","349,180"
2016,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,BOURBON,11,WHEAT,"6,800","6,210"
2016,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,BUTLER,15,WHEAT,"46,700","45,000"
2016,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,CHAUTAUQUA,19,WHEAT,"3,200","2,850"
2016,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,CHEROKEE,21,WHEAT,"58,600","57,200"
2016,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,COWLEY,35,WHEAT,"80,100","75,900"
2016,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,CRAWFORD,37,WHEAT,"26,600","25,800"
2016,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,ELK,49,WHEAT,"4,500","4,320"
2016,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,GREENWOOD,73,WHEAT,"6,900","5,920"
2016,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,MONTGOMERY,125,WHEAT,"38,200","35,800"
2016,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,NEOSHO,133,WHEAT,"26,800","25,400"
2016,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,WILSON,205,WHEAT,"35,400","34,600"
2016,10-Sep,15-Jul,KANSAS,20,SOUTHEAST,90,WOODSON,207,WHEAT,"11,000","10,700"
2016,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,CLARK,25,WHEAT,"75,200","64,800"
2016,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,FORD,57,WHEAT,"172,700","167,200"
2016,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,GRANT,67,WHEAT,"94,900","91,800"
2016,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,GRAY,69,WHEAT,"122,400","118,000"
2016,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,HAMILTON,75,WHEAT,"133,200","124,920"
2016,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,KEARNY,93,WHEAT,"119,000","115,600"
2016,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,MEADE,119,WHEAT,"85,900","83,100"
2016,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,MORTON,129,WHEAT,"93,200","88,300"
2016,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,SEWARD,175,WHEAT,"59,900","58,100"
2016,10-Sep,15-Jul,KANSAS,20,SOUTHWEST,30,STEVENS,189,WHEAT,"74,200","72,600"
2016,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,GOVE,63,WHEAT,"107,100","103,830"
2016,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,GREELEY,71,WHEAT,"170,900","162,150"
2016,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,LANE,101,WHEAT,"98,500","95,670"
2016,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,LOGAN,109,WHEAT,"121,600","114,670"
2016,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,NESS,135,WHEAT,"121,300","118,380"
2016,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,WALLACE,199,WHEAT,"87,900","84,400"
2016,10-Sep,15-Jul,KANSAS,20,WEST CENTRAL,20,WICHITA,203,WHEAT,"140,200","136,800"
2016,27-Sep,10-Jul,KENTUCKY,21,BLUEGRASS,50,BATH,11,WHEAT,500,170
2016,27-Sep,10-Jul,KENTUCKY,21,BLUEGRASS,50,BOURBON,17,WHEAT,"2,100","1,340"
